Name,Gender
Jindadewi,0
Jurasi,0
Jhelki,0
Tangi,0
Tepusari,0
Thekaren,0
Dorosari,0
Dbar,0
Dhimalini,0
Dalat,0
Dalanasari,0
Diwweswari,0
Dewakisari,0
Dhuwari,0
Dhu्mari,0
Nasosari,0
Nisabi,0
Palanisari,0
Pakhrosari,0
Pindiya,0
Pratisari,0
Pharawati,0
Phagosari,0
Phritanagi,0
Bartadewi,0
Binami,0
Bisadi,0
Bisosari,0
Bediya,0
Bhamai,0
Bhadisari,0
Bhanusari,0
Bharatachandradewi,0
Bhumani,0
Bhuwosari,0
Bhaumimaya,0
Manajhari,0
Manawiraji,0
Malakisari,0
Mokhati,0
Ranasanasari,0
Ranjanisari,0
Rahabati,0
Ramraji,0
Rinai,0
Rumni,0
Relawati,0
Rososari,0
Rohinaidewi,0
Lupi,0
Lodasari,0
Lomasari,0
Wagisari,0
Wolisari,0
Shantasadi,0
Saulisari,0
Sukadewi,0
Sumuntrasari,0
Setanisari,0
Selasari,0
Sainadewi,0
Hilanasari,0
Aadanes,0
Aadrisari,0
Aardisari,0
Indrwati,0
Aisawani,0
Kalasasari,0
Kath,0
Chitangani,0
Chheposari,0
Jahanasari,0
Jhulanasari,0
Duhkhawati,0
Dokhasari,0
Newisha,0
Pigula,0
Bhadrosari,0
Bhangini,0
Bhurawati,0
Ramere,0
Ramosari,0
Lediya,0
Lep‍chi,0
Wikashakumari,0
Wimwa,0
Samjuki,0
Samndipa,0
Sarajaniya,0
Sarogasari,0
Semati,0
Hilkisari,0
Aatmalaksmi,0
Utarawati,0
Udhosari,0
Kahalani,0
Khumjan,0
Guro,0
Chansari,0
Chelidewi,0
Chesta,0
Dhakani,0
Dhulal,0
Dhumsi,0
Paramadewi,0
Parbatdewi,0
Bindudewi,0
Bula,0
Marsina,0
Maghomaya,0
Mun‍dri,0
Rams‍wari,0
Rudhanidewi,0
Shandiya,0
Samjhasari,0
Salangamaya,0
Sonomaya,0
Tripureswari,0
Aakashi,0
Aaradana,0
Geramati,0
Jhinakan,0
Turu्kamaya,0
Dewasri,0
Dhurwawati,0
Dhaulimaya,0
Nimuti,0
Bibhusa,0
Barindawati,0
Machura,0
Mamoni,0
Mosham,0
Yugita,0
Rowida,0
Lajamuna,0
Lenagri,0
Wate,0
Winodini,0
Shantirani,0
Sakraratisari,0
Sadamawati,0
Samawarti,0
Sipika,0
Sewantadewi,0
Sokasari,0
Swayuka,0
Helani,0
Jnanes‍wari,0
Addhabamaya,0
In‍dramya,0
Khesana,0
Ghiniya,0
Chajahamma,0
Chyasimaya,0
Jejisha,0
Jhenuka,0
Takurasari,0
Thanakumari,0
Nimasal,0
Nurarmila,0
Pun‍namaya,0
Pharin,0
Phulos‍wari,0
Bhuwasari,0
Minda,0
Raijali,0
Lebhawati,0
Wigro,0
Harkawati,0
Halawati,0
Adhiya,0
Ambha,0
Aarasu,0
Is‍waradewi,0
Kandanasari,0
Kamosari,0
Kupani,0
Khadanig,0
Khuldri,0
Chitai,0
Chyakikumari,0
Chhawilatakumari,0
Jugeswari,0
Tejesari,0
Thitosari,0
Thuwo,0
Dunusari,0
Dularda,0
Naginawati,0
Neknisari,0
Naikumari,0
Nyundha,0
Pusasadi,0
Baghagumni,0
Bangosari,0
Bajosari,0
Manjuwati,0
Mandawimaya,0
Munisari,0
Lumrisari,0
Lensi,0
Wideswari,0
Shishowati,0
Samjiyasari,0
Sathar,0
Sarojamani,0
Saidisari,0
Sukumani,0
Solmi,0
Hatatisari,0
Triwoti,0
Andhariya,0
Amiwa,0
Astuni,0
Aagani,0
Aitiksa,0
Ailawati,0
Kalabikhani,0
Kius,0
Kokili,0
Tokomari,0
Duraprada,0
Numjita,0
Nimarani,0
Nilanju,0
Pawihanama,0
Babarani,0
Bhejendra,0
Bhedimaya,0
Mekhamati,0
Rinau,0
Lachhimati,0
Lolimaya,0
Windrakala,0
Wirshimaya,0
Sridewimaya,0
Sagumaya,0
Samwamaya,0
Sihini,0
Subalchho,0
Sodhanama,0
Hitta,0
Karis‍la,0
Kekachi,0
Gulawidewi,0
Chengamuni,0
Cheptiwati,0
Janajali,0
Dimari,0
Debuda,0
Demahi,0
Dhakaran,0
Dhulpisari,0
Bhutyani,0
Mekasari,0
Ma‌mgalasari,0
Ruchila,0
Wirkhawati,0
Samndhaya,0
Sudosari,0
Subadra,0
Surosari,0
Susmalata,0
Som‍phimaya,0
Asaramoti,0
Aasuwati,0
Uphagi,0
Kapari,0
Keshima,0
Khekat,0
Cham‍pawati,0
Chilawaji,0
Chhekani,0
Jasida,0
Jhamamaya,0
Jhumadi,0
Dumaya,0
Dhul‍ti,0
Dhem‍ma,0
Thimapari,0
Diyali,0
Nujan,0
Panchasari,0
Pradusari,0
Bulachunga,0
Bhagalti,0
Bhuwaniswari,0
Machali,0
Manajasi,0
Maitahanama,0
Ramdati,0
Reweka,0
Laiba,0
Lasamaya,0
Warahanama,0
Wijina,0
Shaina,0
Sanma,0
Situmaya,0
Sirala,0
Sudamaya,0
Sendiya,0
Himananda,0
Hematti,0
Ahima,0
Olosari,0
Ganamati,0
Jeniph,0
Tanchhohanama,0
Tello,0
Dewiswari,0
Dhokrasari,0
Najusari,0
Nunudo,0
Paglisari,0
Pitalasari,0
Phanisari,0
Phurawechi,0
Bumma,0
Bhawisari,0
Bhasosari,0
Mainatol,0
Mandumaya,0
Melikha,0
Ranajina,0
Richal,0
Wahasari,0
Shitalasari,0
Shushikala,0
Syamanti,0
Sahadosari,0
Sunga,0
Khimuna,0
Kh‍yalamaya,0
Ghajendri,0
Chan‍dramati,0
Chhoisan‍g,0
Jenukadewi,0
Thomadewi,0
Tamati,0
Dewirani,0
Dhini,0
Nan‍dadewi,0
Nimalop‍chan,0
Pandramaya,0
Palawi,0
Phunaganam,0
Bhajin‍dra,0
Bhadausi,0
Bhumimata,0
Mimarani,0
Lumkadewi,0
Wijuna,0
Wirtamaya,0
Wudhini,0
Shumnihanga,0
Sanawenda,0
Sam‍puri,0
Sinajago,0
Sesem,0
Annatimaya,0
Indi,0
Konan,0
Ka‍aushala,0
Khamwira,0
Garjamaya,0
Tikimaya,0
Tarisana,0
Dewamala,0
Nandawai,0
Nirmakala,0
Nhema,0
Pakasuki,0
Paritisa,0
Pembadhiki,0
Premisa,0
Batulamaya,0
Barjina,0
Baijayanti,0
Maicha,0
Rajel,0
Ra्dha,0
Shitoli,0
Shuwasamaya,0
Sibhita,0
Sukanne,0
Saritika,0
Swata,0
Ekapiri,0
Ormila,0
Kamalsori,0
Khundrimaya,0
Ghanumaya,0
Chunila,0
Domahan,0
Tagarokanchhi,0
Didamaya,0
Deulachhi,0
Domantimaya,0
Nandadewi,0
Pakarotimaya,0
Pakuri,0
Pingaladewi,0
Punyalata,0
Pus‍padewi,0
Prakanna,0
Pharma,0
Makalimaya,0
Yagimaya,0
Yubihangama,0
Ristina,0
Lalaseti,0
Wijaita,0
Wirasana,0
Sundaridewi,0
Haruka,0
Kasnamaya,0
Khyamusara,0
Kh‍yamuna,0
Chaturabhuja,0
Chunchimaya,0
Chhabita,0
Chhawisara,0
Jastimaya,0
Tos‍t,0
Drimi,0
Dabin,0
Dasamaya,0
Dornamaya,0
Padamapriy,0
Parabimaya,0
Pinju,0
Baudamaya,0
Bhaumawati,0
Ramlakshi,0
Wikesha,0
Shusamaya,0
Shomita,0
Sabhatra,0
Sijamaya,0
Suwasari,0
Hansakamal,0
Hemakalal,0
Akhilamaya,0
Ajudadip,0
Ambaramaya,0
Amratimaya,0
A‍aitamaya,0
Aakarita,0
Indrakamali,0
Inasama,0
Uthamaya,0
Emashila,0
Estila,0
Esma,0
Autamaya,0
Ausara,0
Kamaldhani,0
Kamalswara,0
Kalari,0
Kanchhisora,0
Kelisa,0
Koran,0
Koranamaya,0
Kohelidewi,0
Khadkamati,0
Khamaseradash,0
Khyamasar,0
Gadulamanai,0
Gambhimaya,0
Goraki,0
Ghalindramaya,0
Ghumtimaya,0
Chandimaya,0
Chamun,0
Chiranjiwimaya,0
Jugaprabha,0
Jonita,0
Jhapani,0
Tikajayanti,0
Tinkal,0
Tauwa,0
Dorimaya,0
Tapalamanai,0
Tanchhohanma,0
Dagadami,0
Damachhig,0
Dinuka,0
Debhaka,0
Dewas‍wari,0
Dharmita,0
Dhimanajal,0
Nilpa,0
Palthi,0
Pasanalama,0
Purnimaya,0
Pembalambu,0
Pregina,0
Phipawati,0
Batimaya,0
Banjumaya,0
Bidamaya,0
Biwita,0
Bhupadewi,0
Mathi,0
Manaiswara,0
Manasora,0
Malaika,0
Maramohi,0
Minakala,0
Misuma,0
Munimaya,0
Meneka,0
Mewati,0
Mautirupa,0
Yanita,0
Yujesma,0
Raimaya,0
Ratnadhuti,0
Rini,0
Rikala,0
Royina,0
Lamashila,0
Lojima,0
Watirupa,0
Wiltawan,0
Shiwadewi,0
Shomi,0
Shomeya,0
Samchamani,0
Satrju,0
Sanadesh,0
Samjhimaya,0
Sammini,0
Sangasema,0
Sudai,0
Sunatara,0
Sunamali,0
Supatridewi,0
Sume,0
Surjimaya,0
Surmamani,0
Semaphunamaya,0
Somindramaya,0
Hastarekha,0
Hemajyoti,0
Jnanadharwa,0
Jnanamati,0
Khas‍tamaya,0
Jayahanma,0
Rawit,0
Wanamaya,0
Wirimaya,0
Suyeksha,0
Aksya,0
Atara,0
Aranai,0
Ikta,0
Ichhidala,0
Issa,0
Ojeli,0
Ammarita,0
Kalyanakumari,0
Kawitamaya,0
Kan‍chhimaya,0
Kabarani,0
Kasha,0
Kushamila,0
Karisnamoti,0
Khapsara,0
Gohan‍ma,0
Chitramayach,0
Chunakala,0
Chesunag,0
Chhawiswara,0
Jasahangama,0
Dabwimaya,0
Dil‍lumaya,0
Tanachhopa,0
Dalakshi,0
Dumamanti,0
Draupadamaya,0
Nunahan,0
Putulu,0
Badhu,0
Bisaka,0
Bhagitha,0
Bhaisari,0
Mumjumaya,0
Manarakhi,0
Man‍gama,0
Yuinis,0
Rudrahangama,0
Reutimaya,0
Lakhasancha,0
Lunaku,0
Wiswajyoti,0
Shanchamali,0
Shiliya,0
Shosha,0
Samun‍dra,0
Sanuli,0
San‍chhirani,0
Sapatra,0
Siddamaya,0
Simrata,0
Suwashi,0
Hin‍di,0
Anni,0
Abimaka,0
Is‍‍warimaya,0
Umasimh,0
Emwika,0
Erisna,0
Ainalaksmi,0
Kathurimaya,0
Kamanasuka,0
Karmayanachhen,0
Kinanga,0
Ketimaya,0
Ggamaya,0
Chandrawali,0
Chhatrimaya,0
Chhalishobha,0
Jasharani,0
Tapakala,0
Dakumaya,0
Dikur,0
Dib,0
Thilamaya,0
Dashani,0
Dashuda,0
Deulika,0
Drupamaya,0
Dhanajoti,0
Dhanawarami,0
Dhruwimaya,0
Putramanai,0
Parithikala,0
Phurimaya,0
Benarji,0
Bhukika,0
Mikita,0
Mundira,0
Melun,0
Monasi,0
Maulisara,0
Yureka,0
Rakmi,0
Rachumaya,0
Ruppamaya,0
Rausan,0
Lamumaya,0
Wiwata,0
Bishnulaksmi,0
Shajana,0
Shilana,0
Shubhechha,0
Sanjayakala,0
Samamayan,0
Sasihanga,0
Sipharani,0
Sukanda,0
Sunkeshara,0
Susilasaraswati,0
Saukumari,0
Harika,0
Hinamaya,0
Anama,0
Asararupa,0
Isarataprawin,0
Khiga,0
Gujya,0
Gresi,0
Chirimaiya,0
Chintumaya,0
Chhakima,0
Jesuisan,0
Dhanashobha,0
Dhurwalaksmi,0
Nujal,0
Nemjakhol,0
Neruka,0
Biduramaya,0
Bhajanabai,0
Bhimadebi,0
Mohanawai,0
Ranaki,0
Lhasan,0
Wantimaya,0
Sraya,0
Sanchasukh,0
Sanju्,0
Susamya,0
Aasuka,0
Kimay,0
Khanjana,0
Khuja,0
Chumina,0
Jyomati,0
Dilak,0
Diwyeswara,0
Nadindra,0
Nepalamati,0
Noj,0
Parithimati,0
Barmasobha,0
Mekharani,0
Yonchhona,0
Rsijana,0
Shanumaiya,0
Samphamaya,0
Sita्,0
Holiya,0
Imsa,0
Uttamamaya,0
Elispa,0
Kumwoti,0
Khuwita,0
Jaharamaya,0
Temke,0
Tagewama,0
Tharkamaya,0
Paramani,0
Phatika,0
Phiwana,0
Maneuka,0
Mehek,0
Yuju,0
Rajaswi,0
Suraij,0
Hasimaya,0
Alha,0
Katasari,0
Prasmita,0
Prenisa,0
Phulmuni,0
Banso,0
Bhumiwati,0
Maranmai,0
Rukko,0
Rudramya,0
Rupalaksmi,0
Wila,0
Suruju,0
Aaisama,0
Kephun,0
Khadawati,0
Doshami,0
Buddhakumari,0
Maiyahanga,0
Maisimaya,0
Lud‍gi,0
Waruna,0
Samdila,0
Seron,0
Amuda,0
Ammaramati,0
Ija,0
Kiranajyoti,0
Kesami,0
Charisma,0
Chakkai,0
Jalima,0
Dadawati,0
Tirupa,0
Diwumaya,0
Duladi,0
Bhatapati,0
Bhawaniswari,0
Suntawala,0
Trijyoti,0
Akkalawati,0
Anomoti,0
Aanamati,0
Ulamati,0
Etrina,0
Kodani,0
Khites‍wari,0
Kheramani,0
Gumgamuni,0
Gharabhagi,0
Chudadebi,0
Jogamuni,0
Jospin,0
Jhiro,0
Jhumodewi,0
Doni,0
Dhudhu,0
Nindo,0
Pumkshi,0
Pado,0
Patalis‍wari,0
Phalen,0
Phulori,0
Binon,0
Belamoti,0
Bhun,0
Yuwarat‍n,0
Ragusari,0
Rijusri,0
Lilomani,0
Wagamaya,0
Waga,0
Wimalaswari,0
Sandisa,0
Sueksha,0
Sukhina,0
Susmaya,0
Huppani,0
Andari,0
Altas‍wari,0
Asharamaya,0
Indali,0
Ujwalawati,0
Urkho,0
Ulma,0
Kalassa,0
Kalenadewi,0
Kamphakumari,0
Koila,0
Khadagasobha,0
Khalawaji,0
Gunumuni,0
Chandrakalawati,0
Chhalasa,0
Dibbeswari,0
Dibyadewi,0
Durbati,0
Dhanata,0
Dhiramani,0
Dhaili,0
Nirajadewi,0
Prajwata,0
Phadindramaya,0
Phulita,0
Bachchudewi,0
Barasa,0
Buluthakur,0
Bhaladewi,0
Bholadewi,0
Madamaya,0
Mithana,0
Yasina,0
Raghudewi,0
Rasoka,0
Lalamoi,0
Ludhagi,0
Wimarani,0
Wirulla,0
Wegani,0
Wokasari,0
Srarissha,0
Sabh,0
Sukisari,0
Soneli,0
Swadhi,0
Hirawala,0
Adig,0
Arunawati,0
Astamani,0
Aampati,0
Uwansi,0
Kaunisari,0
Kukamati,0
Kushawawati,0
Kolo,0
Khamak,0
Ghoroni,0
Chamapari,0
Chimu,0
Jasami,0
Jyotisih,0
Jhasi,0
Jhiko,0
Tapapheri,0
Taramai,0
Dashoda,0
Dikadari,0
Duramati,0
Dhago,0
Dhin,0
Dhumasi,0
Dhulaswari,0
Nayanti,0
Niramti,0
Pada‍्ma,0
Parandi,0
Pimduli,0
Pintika,0
Polwi,0
Pradha,0
Phecha,0
Bomaya,0
Bhawanaimaya,0
Bhashan,0
Bhusit,0
Bhetali,0
Maiso,0
Medanisari,0
Mausamika,0
Lako,0
Landri,0
Lukkhi,0
Waneswari,0
Wudheswari,0
Shisho,0
Samwadhawala,0
Samaswari,0
Sukuntiwala,0
Sumatra,0
Sumki,0
Surup,0
Suwarnamaya,0
Aasisha,0
Ilja,0
Khamakala,0
Chin‍ti,0
Duwuni,0
Tantumaya,0
Dilomaya,0
Dukhini,0
Maiyawati,0
Suradhani,0
Sureksha,0
Soneka,0
Swastaka,0
Aawari,0
Ekasri,0
Auchhari,0
Kis‍ti,0
Khada‍gamaya,0
Gunduli,0
Gulowati,0
Chamwali,0
Chhapali,0
Chhamasari,0
Chhamlit,0
Chhiyami,0
Jikhani,0
Jinkani,0
Tipari,0
Topali,0
Dankhalu,0
Dhinani,0
Talame,0
Dayabatti,0
Daukhi,0
Dundri,0
Dulak,0
Deshalakshi,0
Nikasa,0
Pumchumaya,0
Pabiya,0
Pale,0
Pulli,0
Premeswari,0
Photar,0
Bidyamaya,0
Buganidewi,0
Bunadin,0
Bhulamuni,0
Manakeshar,0
Masphuli,0
Mahisri,0
Makhani,0
Maniko,0
Marangamohi,0
Mudaki,0
Rupasri,0
Lutamai,0
Wangati,0
Wisiri,0
Sam‍pana,0
Sanowisti,0
Siara,0
Sukumuri,0
Sunauladewi,0
Surawajamuni,0
Surenamuni,0
Swasthika,0
Handri,0
Hilon,0
Hoppan,0
Anati,0
Kangasri,0
Kele,0
Galadaph,0
Gal‍dap,0
Jinika,0
Jinsari,0
Dimpali,0
Dipari,0
Dilapana,0
Duru,0
Dekhalo,0
Dhanasiri,0
Naiku,0
Paramela,0
Paguni,0
Phalari,0
Phurga,0
Phulasiri,0
Phusri,0
Phulawan‍ti,0
Phaudur,0
Bayalachhi,0
Bhukteswari,0
Manadaph,0
Mamaya,0
Medisari,0
Raguni,0
Rindhu,0
Lasiwa,0
Wisori,0
Sanisuri,0
Sambhawati,0
Sukama,0
Sutdharani,0
Sumjhari,0
Som‍bari,0
Hidali,0
His‍si,0
Alpanam,0
As‍tami,0
Asana,0
Indrashan,0
Ubmi,0
Enjelika,0
Amgur,0
Katrikasari,0
Kisnimaya,0
Ku्s‍p,0
Khan‍drari,0
Khiraso,0
Gadarimaya,0
Gunae,0
Chunachuniya,0
Chhamawati,0
Chhamtos,0
Jabwa,0
Jap‍si,0
Julpi,0
Thulodewi,0
Degaradali,0
Dolamamaya,0
Taswira,0
Tulakumari,0
Toro,0
Dunamati,0
Nable,0
Panthi,0
Pameli,0
Pulaki,0
Puspati,0
Parimka,0
Premalila,0
Pharamuda,0
Phiphurani,0
Bachhalamaya,0
Basunadhara,0
Bimita,0
Budasri,0
Boni,0
Manawatati,0
Mirinamaya,0
Munes‍wari,0
Yamajnani,0
Rahawati,0
Reut,0
Latomai,0
Lalamahan,0
Lugi,0
Wanagri,0
Wadali,0
Wiremaya,0
Wusiya,0
Shis‍ta,0
Shukrita,0
Shailuja,0
Syali,0
Samjala,0
Samalasari,0
Samiti,0
Sarti,0
Salatiya,0
Sasima,0
Simgamaya,0
Sitawatti,0
Sirawasi,0
Sunera,0
Sumuntidewi,0
Hapanamahi,0
Himki,0
Hiromuni,0
Aamika,0
Aamisha,0
Otra,0
Kacho,0
Kari्s‍namaya,0
Gawarunga,0
Ghatamaya,0
Chheumai,0
Jalli,0
Jitamayan,0
Jimaten,0
Jubba,0
Jorakala,0
Tedani,0
Thinti,0
Teamaya,0
Deuhanama,0
Dhamindra,0
Padamasundari,0
Penju,0
Primati,0
Bajanti,0
Bawitamaya,0
Bubari,0
Bhudaki,0
Yodba,0
Ramgho,0
Renuna,0
Laganadhari,0
Lanisa,0
Lebisha,0
Lonija,0
Wasnaumaya,0
Wimalasari,0
Waijan‍ti,0
Wodage,0
Sheshamaya,0
Sraddhasuman,0
Sanamala,0
Sijita,0
Sirti,0
Sewikamaya,0
Hindiya,0
Hin‍du,0
Anasira,0
Khairinanissa,0
Tulumaya,0
Diwimaya,0
Dhanarupi,0
Punumaya,0
Raisamaya,0
Rinchi,0
Wagimaya,0
Windaphuchuri,0
Sangalimaya,0
Arkaja,0
Aasha‌msa,0
Isi,0
Uchema,0
Encha,0
Ammrika,0
Ninijik,0
Chippa,0
Chip‍pa,0
Chhaitun,0
Juliyat,0
Degeswari,0
Dedi,0
Dip‍tina,0
Dudhara,0
Deshahira,0
Daulaki,0
Nanda‍,0
Nanasa,0
Nikola,0
Nirmayan,0
Pasa‌n,0
Puju,0
Bhumidhara,0
Machina,0
Mehamaya,0
Yatna,0
Yanadu,0
Yanli,0
Yute,0
Yumika,0
Rupsa,0
Lach,0
Wumshika,0
Wirjana,0
Sreisha,0
Salawan,0
Sarkima,0
Sichun,0
Sitamayan,0
Sumarita,0
Surachana,0
Susela,0
Indrika,0
Kantikala,0
Kaiya,0
Tirthamayan,0
Dachhimaya,0
Dadina,0
Nairup,0
Naumani,0
Mamamaya,0
Matarikala,0
Yantranai,0
Rajadhani,0
Saramitra,0
Apsu,0
Abhima,0
Oinga,0
Kimali,0
Chindu,0
Jiwu,0
Jebhina,0
Dhedi,0
Dhruwa,0
Pim,0
Pisala,0
Pus‍tak,0
Phulaki,0
Phram,0
Manohara,0
Michuki,0
Yasoda‍,0
Ram्chi,0
Wantu,0
Aanadiki,0
Uttari,0
Kip‍pa,0
Jawi,0
Doksi,0
Thammu,0
Niruna,0
Pachchakumari,0
Pat‍na,0
Bhori,0
Yawi,0
Lanaka,0
Lawina,0
Wachchhi,0
Winka,0
Shanuja,0
Sarata,0
Suskariti,0
Serachema,0
Armina,0
Ugrasila,0
Kabeli,0
Khacharamaya,0
Gow,0
Chemma,0
Danalan,0
Narawimwa,0
Balamayan,0
Madhuka,0
Rodina,0
Wodhumaya,0
Kshita,0
Abana,0
Ukhu,0
Umala,0
Panamika,0
Shukhadhani,0
Sukalakshi,0
Sudhdi,0
Khelas‍wari,0
Jasa,0
Jhagari,0
Dharmadevi,0
Bhimashobha,0
Saheswari,0
Jhaso,0
Bhailachchhi,0
Amkala,0
Khattu,0
Nutana,0
Noyu,0
Motyan,0
Rujusha,0
Rekhumaya,0
Wachchhimaya,0
Sewiya,0
Abhiyanta,0
Khanlamu,0
Gamanamaya,0
Janukala,0
Thagumaya,0
Dichi,0
Drona,0
Nileswari,0
Paruna,0
Pah,0
Phurli,0
Bidyadewi,0
Bharimaya,0
Mugya,0
Wisumaya,0
Wudhalaksmi,0
Srimit,0
Sanuska,0
Sampurnai,0
Suwinda,0
Atistha,0
Khukum,0
Chandrayanai,0
Nilanjana,0
Pus‍panjali,0
Prayusha,0
Pras‍namaya,0
Bibechana,0
Manj,0
Rata‌्na,0
Rumina,0
Wilochana,0
Salja,0
Kumuna,0
Not,0
Pustaka,0
Maimya,0
Asmirika,0
Asrupa,0
Etna,0
Khaleswari,0
Guda,0
Gumphi,0
Chirinani,0
Jagamati,0
Jat,0
Dhobini,0
Dhwamsi,0
Nirusma,0
Nirmika,0
Panakhu,0
Pithin,0
Pumma,0
Banakhutti,0
Bibashata,0
Bhimashila,0
Munasiri,0
Musiri,0
Mauri,0
Wid‍y,0
Wumwi,0
Salisma,0
Sawanari,0
Humala,0
Ushamita,0
Chanrdrakala,0
Jokhi,0
Jhukkimaya,0
Tekamani,0
Nandila,0
Pyaki,0
Bhawisa,0
Bhagadewi,0
Mumgaladhari,0
Manchamaya,0
Laluka,0
Wis‍weswari,0
Sittali,0
Smiriti,0
Aailin,0
Aasharupa,0
Ustika,0
Karitana,0
Chimori,0
Chumla,0
Jespar,0
Thakku,0
Thotimaya,0
Dudadhari,0
Dhanukala,0
Neya,0
Nokchi,0
Pinchamayan,0
Pemwalhamu,0
Phurwulamu,0
Binna,0
Biwamaya,0
Marupa,0
Mahalakshi,0
Min‍m,0
Yuwika,0
Rinjilamu,0
Rupala,0
Shaisa,0
Sachchi,0
Sat‍ta,0
Sawula,0
Hastumaya,0
Aanadaki,0
Aashalakshi,0
Gauwa,0
Nimalu,0
Jagatra,0
Dit,0
Dhanusha,0
Dhwasi,0
Binika,0
Bisa,0
Bhattimaya,0
Bhawukala,0
Shurwan,0
Sriyas,0
Sarutatamu,0
Sawikala,0
Unalachhi,0
Urima,0
Aungamu,0
Keu,0
Gopina,0
Gomita,0
Jummu,0
Jichamaya,0
Jhagarimaya,0
Nusa,0
Panchasay,0
Pasmi,0
Pimma,0
Purnaimayan,0
Pemwadiki,0
Pharbu,0
Phurpulamu,0
Rassu,0
Rphulhamu,0
Rsechema,0
Srilachhi,0
Sashimaya,0
Sekchema,0
Himasarijana,0
Aanajonamu,0
Kachal,0
Kogchi,0
Kyapchi,0
Chipuri,0
Thanti,0
Dhaddi,0
Dhupi,0
Pemawuti,0
Phach,0
Bharti,0
Mingi,0
Maitalakshi,0
Myauchi,0
Yunakha,0
Lajun,0
Lakawuti,0
Lalamayan,0
Shandhya,0
Shukramay,0
Shau,0
Samyogi,0
Aaibhadri,0
Aanakipa,0
Ibawati,0
Kichunawuti,0
Kipalamu,0
Kippa,0
Kuiri,0
Niwuti,0
Chherke,0
Janalachhi,0
Jibuti,0
Julmi,0
Diguri,0
Ninadiki,0
Pritina,0
Phuwi,0
Phulamayam,0
Balimayan,0
Bijana,0
Bhomati,0
Minalamu,0
Minchu,0
Lak‍buti,0
Wi‍nita,0
Wuti,0
Wechhi,0
San‍mi,0
Santumayan,0
Simri,0
Sud,0
Stephi,0
Hapumaya,0
Hupamaya,0
Atita,0
Aarawina,0
Khinduri,0
Jusita,0
Jhakadi,0
Tukshimaya,0
Tenakil,0
Dalumaya,0
Deulachchhi,0
Bhangeri,0
Manga,0
Makila,0
Ladikamaya,0
Wartimaya,0
Shukumaya,0
Sradanjali,0
Srilachchhi,0
Sukhalachchhi,0
Subhalakshi,0
Sonira,0
Hastu,0
Aanachhoki,0
Khumdu,0
Chitahanama,0
Chimmaya,0
Jilhamu,0
Jonamo,0
Dalakhi,0
Dawuti,0
Dawutti,0
Pashanama,0
Phurdigi,0
Benamu,0
Bhimma,0
Marahoti,0
Medunama,0
Medak,0
Lakpaksyoki,0
Somalamu,0
Kshoki,0
Atrjali,0
Arjika,0
Kamalsila,0
Kichun,0
Chunihanama,0
Dapalamu,0
Pu्staka,0
Phurbutti,0
Bhagmati,0
Bhiwika,0
Mumlaswari,0
Minawuti,0
Mitrakumari,0
Runchhi,0
Lamakpa,0
Wutima,0
Samapa,0
Syan‍mu,0
Uradha,0
Kanyakumari,0
Khamayan,0
Tikan,0
Nimwuti,0
Yanari,0
Ladigi,0
Lakpachhegi,0
Lakwuti,0
Aanajamu,0
Kiwuti,0
Khanamu,0
Khapsan‍ma,0
Chhigi,0
Jalamati,0
Dangimu,0
Dayanla,0
Dasyangamu,0
Doonamu,0
Nimachhoki,0
Nimabuti,0
Nimdigi,0
Pamdiki,0
Pasalhamu,0
Penti,0
Pemwuti,0
Phurdin,0
Phurrachhiki,0
Bis‍nau्maya,0
Bhamidewi,0
Bhuwarathi,0
Yowika,0
Ripti,0
Risu,0
Lakbuti,0
Sakrina,0
Aashimala,0
Kummoti,0
Kyakabuti,0
Khinamamaya,0
Jasamanya,0
Japani,0
Jayinda,0
Tasima,0
Timwu,0
Dajanaba,0
Diwasara,0
Pumdiki,0
Palapana,0
Pashulamu,0
Pahalamu,0
Pasamn,0
Pasamchheki,0
Pik,0
Pemalhamu,0
Pritisha,0
Phumamaya,0
Phurawuti,0
Bijula,0
Birga,0
Majjala,0
Minluthu,0
Rukamonai,0
Lamachheki,0
Lamchhika,0
Wolamaya,0
Samalamu,0
Sumyon‍ma,0
Syangamu,0
S‍ithar,0
Hastapuri,0
Ksyo,0
Aadina,0
Aayasta,0
Umu,0
Aunamu,0
Chyanga,0
Chwanga,0
Dangoma,0
Dasammu,0
Dibba,0
Pawil,0
Pemabuti,0
Phurbulamu,0
Phulamata‍i,0
Phurbadiki,0
Phurwasyanamu,0
Widyasri,0
Shukulamu,0
Shubhamayan,0
Sakini,0
Santuki,0
Suwutri,0
Hemsi,0
Aaitakumari,0
Insiya,0
Karabuti,0
Gunumaya,0
Pamdigi,0
Phipho,0
Phurksheki,0
Maratha,0
Yasuka,0
Lakabuti,0
Lakkshi,0
Lakchi,0
Lachhami,0
Lapu,0
Wiwalakshi,0
Samalachhi,0
Sirsa,0
Susmala,0
Aanasaili,0
Aambika,0
Ommu,0
Kamiksha,0
Giriman,0
Chanamu,0
Dasyanamu,0
Pakpa,0
Punjika,0
Pharlaki,0
Phurabu,0
Miya,0
Rinadoma,0
Roini,0
Lamen,0
La‍kpa,0
Witiksha,0
Shabh,0
Shijasu,0
Amsara,0
Khanagu,0
Chyausi,0
Chhamamaya,0
Jan‍ju,0
Tiletama,0
Dhishana,0
Nimaonabu,0
Nyamasyan,0
Pase,0
